COUNTER,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,GYROX,GYROY,TIMESTAMP,FUNC_ID,FUNC_VALUE,MARKER,SYNC_SIGNAL]
38,4092.820513,4353.846154,3841.025641,4195.897436,4183.589744,4070.769231,4477.948718,4039.487179,4410.769231,4238.461538,4362.564103,4156.410256,4248.205128,4172.820513,1680,1745,25.913,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
39,4070.769231,4353.333333,3845.128205,4198.974359,4188.205128,4029.230769,4482.051282,4028.717949,4382.564103,4229.74359,4353.333333,4163.076923,4230.769231,4190.25641,1681,1744,25.92,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
40,4082.051282,4355.897436,3848.205128,4200.512821,4184.102564,4029.74359,4483.589744,4034.358974,4378.974359,4232.820513,4337.948718,4159.487179,4215.384615,4188.717949,1680,1745,25.929,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
41,4107.179487,4356.923077,3845.641026,4194.871795,4176.410256,4077.948718,4477.948718,4046.153846,4402.564103,4243.589744,4340.512821,4158.974359,4221.538462,4181.538462,1680,1744,25.936,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
42,4114.358974,4362.051282,3854.871795,4198.974359,4180.512821,4108.205128,4478.974359,4041.025641,4415.384615,4239.487179,4353.333333,4160,4236.923077,4172.307692,1680,1745,25.944,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
43,4093.846154,4358.974359,3847.179487,4197.948718,4184.102564,4064.615385,4476.923077,4038.974359,4400.512821,4232.820513,4350.25641,4157.948718,4235.384615,4176.410256,1681,1744,25.953,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
44,4073.333333,4350.769231,3843.589744,4193.333333,4186.153846,4050.25641,4478.461538,4043.076923,4397.948718,4235.897436,4352.307692,4163.076923,4234.358974,4184.615385,1679,1745,25.96,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
45,4083.076923,4355.897436,3853.333333,4197.948718,4185.641026,4082.051282,4485.128205,4040.512821,4403.076923,4239.487179,4351.282051,4160,4228.205128,4177.948718,1681,1745,25.967,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
46,4105.128205,4360.512821,3850.769231,4197.948718,4180.512821,4078.461538,4481.538462,4040.512821,4404.615385,4240.512821,4345.641026,4161.538462,4224.102564,4174.358974,1680,1744,25.975,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
47,4108.205128,4357.948718,3849.74359,4197.948718,4183.076923,4068.717949,4481.025641,4035.897436,4404.615385,4235.897436,4351.794872,4164.615385,4234.871795,4174.871795,1680,1745,25.983,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
48,4093.333333,4353.333333,3846.666667,4195.897436,4182.051282,4063.589744,4478.974359,4033.846154,4396.923077,4233.846154,4354.358974,4165.641026,4237.948718,4173.333333,1680,1744,25.992,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
49,4080,4354.871795,3846.666667,4194.358974,4183.076923,4061.538462,4481.538462,4037.435897,4397.948718,4236.410256,4349.230769,4170.25641,4235.384615,4179.487179,1680,1745,25.999,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
50,4078.461538,4357.948718,3848.205128,4198.974359,4188.717949,4071.794872,4487.179487,4035.384615,4399.487179,4234.871795,4349.74359,4162.564103,4231.282051,4172.307692,1681,1744,26.006,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
51,4091.282051,4353.846154,3843.076923,4195.897436,4184.102564,4076.410256,4481.538462,4029.74359,4401.025641,4235.384615,4352.820513,4161.538462,4230.769231,4165.641026,1680,1745,26.014,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
52,4108.717949,4356.923077,3854.871795,4193.846154,4182.564103,4066.153846,4483.076923,4028.205128,4408.205128,4235.384615,4346.153846,4172.307692,4238.974359,4174.871795,1680,1745,26.022,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
53,4108.717949,4361.025641,3857.435897,4193.333333,4181.025641,4057.948718,4484.615385,4031.282051,4399.487179,4235.897436,4352.307692,4173.333333,4240.512821,4182.051282,1680,1745,26.03,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
54,4082.564103,4355.897436,3841.538462,4195.384615,4182.051282,4056.410256,4483.589744,4028.717949,4399.487179,4233.846154,4355.897436,4173.333333,4244.102564,4179.487179,1681,1745,26.038,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
55,4073.333333,4354.871795,3846.666667,4203.076923,4189.230769,4070.769231,4486.153846,4027.692308,4403.076923,4227.692308,4341.538462,4167.179487,4237.948718,4166.666667,1679,1745,26.046,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
56,4101.538462,4356.923077,3854.358974,4199.487179,4183.589744,4077.435897,4479.487179,4030.769231,4393.333333,4229.74359,4344.615385,4166.666667,4223.076923,4166.666667,1681,1745,26.053,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
57,4105.128205,4356.410256,3850.769231,4196.410256,4182.051282,4057.948718,4478.974359,4032.307692,4397.948718,4233.846154,4343.076923,4177.435897,4235.384615,4170.25641,1680,1744,26.061,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
58,4091.282051,4353.333333,3844.615385,4197.435897,4184.615385,4050.25641,4481.025641,4030.25641,4409.230769,4231.282051,4343.076923,4181.538462,4254.871795,4165.641026,1680,1745,26.07,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
59,4086.153846,4354.358974,3846.153846,4198.461538,4184.102564,4057.948718,4480.512821,4025.641026,4400,4230.25641,4349.230769,4172.820513,4242.564103,4171.282051,1681,1744,26.077,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
60,4077.948718,4362.564103,3851.794872,4203.589744,4186.153846,4062.564103,4488.205128,4029.230769,4389.230769,4233.333333,4348.717949,4172.820513,4231.282051,4171.282051,1680,1745,26.085,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
61,4089.230769,4360.512821,3843.589744,4197.948718,4180,4062.051282,4484.615385,4030.769231,4405.641026,4233.333333,4364.102564,4178.461538,4252.307692,4168.205128,1681,1745,26.092,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
62,4110.769231,4355.897436,3848.717949,4195.384615,4180,4051.794872,4480,4029.74359,4403.076923,4232.307692,4342.051282,4155.897436,4236.923077,4165.128205,1680,1745,26.1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
63,4108.205128,4361.025641,3856.410256,4198.974359,4184.615385,4044.615385,4478.461538,4030.769231,4374.358974,4230.769231,4307.692308,4155.384615,4206.153846,4167.179487,1681,1745,26.108,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
64,4084.615385,4359.487179,3842.564103,4195.897436,4186.666667,4045.641026,4476.410256,4024.615385,4384.102564,4228.205128,4340.512821,4177.435897,4235.897436,4158.974359,1680,1745,26.116,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
65,4074.871795,4355.384615,3843.076923,4196.410256,4189.230769,4051.282051,4484.102564,4026.666667,4410.25641,4231.794872,4383.076923,4181.025641,4264.102564,4166.153846,1681,1745,26.124,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
66,4091.794872,4356.923077,3850.25641,4197.435897,4182.051282,4057.435897,4482.051282,4034.871795,4426.153846,4235.384615,4383.589744,4183.589744,4266.666667,4203.589744,1680,1745,26.132,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
67,4093.333333,4357.948718,3849.74359,4197.435897,4180.512821,4056.923077,4480.512821,4033.333333,4389.230769,4232.820513,4327.692308,4152.307692,4214.358974,4189.230769,1680,1745,26.139,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
68,4093.333333,4356.923077,3849.74359,4197.948718,4183.589744,4046.153846,4481.538462,4033.333333,4331.282051,4231.794872,4275.897436,4138.974359,4155.384615,4158.974359,1680,1744,26.148,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
69,4105.641026,4354.871795,3853.846154,4195.897436,4180.512821,4038.461538,4477.435897,4031.282051,4369.74359,4232.307692,4328.205128,4167.692308,4216.923077,4143.589744,1680,1745,26.155,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
70,4087.179487,4357.435897,3855.384615,4202.051282,4188.205128,4057.435897,4486.666667,4028.205128,4438.974359,4232.820513,4400.512821,4178.461538,4299.487179,4153.846154,1681,1744,26.163,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
71,4069.230769,4356.923077,3844.615385,4204.615385,4190.25641,4074.358974,4489.74359,4030.769231,4453.333333,4233.333333,4395.384615,4180,4288.205128,4220.512821,1680,1745,26.171,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
72,4103.076923,4355.897436,3852.307692,4198.461538,4181.025641,4078.461538,4479.487179,4034.871795,4388.205128,4233.846154,4323.076923,4155.897436,4204.615385,4241.538462,1681,1745,26.179,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
73,4125.128205,4363.076923,3862.051282,4198.461538,4180,4069.230769,4475.897436,4033.846154,4310.769231,4235.384615,4285.128205,4136.923077,4154.358974,4173.333333,1680,1744,26.186,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
74,4092.820513,4360.512821,3845.128205,4198.974359,4182.051282,4046.153846,4476.923077,4030.769231,4347.179487,4231.282051,4338.974359,4164.102564,4214.871795,4110.25641,1680,1745,26.194,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
75,4081.538462,4354.358974,3843.589744,4197.948718,4183.589744,4045.641026,4484.102564,4031.794872,4429.230769,4231.282051,4367.692308,4182.051282,4284.102564,4148.205128,1680,1744,26.203,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
76,4110.769231,4355.897436,3852.820513,4193.846154,4177.948718,4040,4479.487179,4037.435897,4463.076923,4238.461538,4364.102564,4189.230769,4308.205128,4248.205128,1681,1745,26.21,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
77,4089.230769,4355.384615,3850.769231,4195.384615,4180.512821,4054.358974,4476.923077,4035.384615,4406.153846,4235.384615,4350.769231,4155.897436,4241.538462,4254.358974,1680,1745,26.218,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
78,4061.025641,4358.974359,3851.794872,4203.589744,4190.25641,4061.025641,4489.74359,4035.384615,4316.923077,4229.230769,4309.74359,4117.435897,4150.25641,4169.74359,1681,1745,26.225,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
79,4104.102564,4361.538462,3850.769231,4200,4181.538462,4042.051282,4483.589744,4040.512821,4351.794872,4233.846154,4324.102564,4151.282051,4201.025641,4122.051282,1680,1744,26.233,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
80,4124.102564,4357.435897,3855.897436,4197.435897,4179.487179,4098.974359,4475.897436,4037.435897,4415.897436,4236.923077,4348.205128,4183.589744,4243.076923,4156.410256,1680,1745,26.241,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
81,4097.435897,4355.897436,3856.923077,4196.923077,4184.615385,4138.974359,4479.487179,4036.923077,4413.846154,4234.358974,4337.948718,4184.102564,4215.384615,4230.769231,1681,1744,26.249,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
82,4092.307692,4357.435897,3840.512821,4193.846154,4181.025641,4053.333333,4479.487179,4040.512821,4396.410256,4236.410256,4341.025641,4159.487179,4227.692308,4226.153846,1680,1745,26.257,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
83,4096.410256,4356.410256,3842.564103,4198.461538,4184.102564,3982.564103,4482.564103,4038.974359,4378.461538,4238.461538,4349.230769,4137.435897,4234.358974,4170.25641,1681,1745,26.264,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
84,4098.974359,4352.820513,3851.282051,4194.871795,4181.538462,4004.615385,4479.487179,4038.461538,4383.589744,4236.923077,4349.74359,4164.615385,4233.846154,4166.666667,1680,1744,26.272,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
85,4082.564103,4355.897436,3847.179487,4198.974359,4185.128205,4105.128205,4482.564103,4034.871795,4398.974359,4233.333333,4346.153846,4168.205128,4231.282051,4180.512821,1680,1745,26.28,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
86,4075.384615,4358.461538,3844.102564,4204.615385,4189.230769,4133.333333,4486.153846,4037.435897,4407.179487,4233.846154,4340,4148.205128,4219.487179,4202.564103,1680,1744,26.288,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
87,4098.974359,4353.333333,3846.666667,4195.384615,4180,4066.153846,4477.948718,4044.615385,4404.615385,4236.410256,4344.102564,4157.948718,4217.435897,4223.076923,1680,1745,26.296,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
88,4111.794872,4353.846154,3854.871795,4195.384615,4180.512821,4039.487179,4480,4038.461538,4390.769231,4235.384615,4355.384615,4164.102564,4235.384615,4188.205128,1681,1744,26.304,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
89,4099.487179,4354.871795,3849.230769,4197.948718,4184.615385,4058.461538,4482.564103,4037.948718,4392.820513,4235.897436,4348.717949,4164.615385,4234.871795,4154.871795,1680,1745,26.311,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
90,4078.461538,4352.307692,3842.564103,4194.871795,4186.666667,4062.051282,4480.512821,4042.051282,4397.435897,4236.410256,4344.615385,4169.74359,4227.179487,4163.076923,1680,1744,26.319,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
91,4081.538462,4352.307692,3842.051282,4194.871795,4183.076923,4051.282051,4476.410256,4041.025641,4393.333333,4236.923077,4352.820513,4164.615385,4233.846154,4198.974359,1680,1745,26.328,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
92,4098.461538,4348.717949,3842.051282,4194.358974,4177.948718,4051.282051,4473.333333,4046.153846,4411.282051,4242.051282,4361.538462,4163.076923,4243.589744,4215.897436,1680,1745,26.335,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
93,4101.538462,4351.794872,3858.974359,4197.948718,4185.641026,4079.487179,4483.076923,4043.076923,4423.589744,4240,4363.076923,4167.692308,4246.153846,4196.923077,1680,1745,26.343,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
94,4110.25641,4360,3858.461538,4196.410256,4183.076923,4064.102564,4475.897436,4041.025641,4411.794872,4240,4357.948718,4165.641026,4245.641026,4186.666667,1680,1744,26.351,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
95,4093.846154,4356.923077,3841.025641,4193.333333,4179.487179,4040.512821,4469.74359,4043.076923,4411.282051,4243.076923,4362.564103,4167.692308,4251.282051,4188.205128,1681,1745,26.359,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
96,4066.666667,4355.384615,3847.179487,4201.538462,4190.769231,4067.692308,4483.076923,4038.461538,4414.358974,4238.461538,4362.051282,4165.128205,4247.692308,4189.230769,1680,1745,26.366,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
97,4099.487179,4358.461538,3851.794872,4199.487179,4184.615385,4071.794872,4480,4040,4413.333333,4237.435897,4354.871795,4165.641026,4238.461538,4194.871795,1681,1745,26.374,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
98,4127.692308,4355.384615,3850.25641,4193.846154,4175.897436,4042.051282,4472.307692,4037.948718,4425.641026,4241.538462,4366.153846,4172.307692,4253.846154,4183.076923,1680,1744,26.382,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
99,4096.410256,4352.307692,3849.230769,4198.974359,4181.538462,4039.487179,4477.435897,4034.358974,4419.487179,4241.025641,4366.666667,4171.794872,4260.512821,4182.051282,1680,1746,26.39,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
100,4081.538462,4357.948718,3848.717949,4204.102564,4188.717949,4061.025641,4484.615385,4039.487179,4401.538462,4238.974359,4354.358974,4174.871795,4245.128205,4190.769231,1681,1744,26.397,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
101,4104.102564,4361.025641,3851.282051,4198.974359,4186.666667,4070.769231,4480.512821,4041.025641,4399.487179,4238.974359,4350.25641,4170.25641,4232.307692,4179.487179,1679,1745,26.405,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
102,4110.769231,4352.820513,3843.589744,4187.179487,4177.435897,4051.794872,4468.205128,4036.923077,4414.871795,4242.564103,4361.025641,4167.179487,4242.051282,4172.820513,1681,1745,26.413,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
103,4076.923077,4352.820513,3846.666667,4195.897436,4187.179487,4043.076923,4481.538462,4028.717949,4418.974359,4235.897436,4357.435897,4172.820513,4252.820513,4181.538462,1679,1745,26.421,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
104,4067.692308,4358.461538,3852.307692,4204.615385,4191.282051,4071.282051,4490.769231,4027.179487,4388.717949,4228.717949,4354.871795,4173.846154,4230.25641,4176.923077,1681,1745,26.429,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
105,4109.230769,4356.410256,3848.717949,4195.384615,4177.435897,4072.307692,4475.897436,4032.307692,4394.358974,4234.871795,4357.435897,4178.461538,4230.25641,4170.769231,1680,1744,26.437,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
106,4118.461538,4357.948718,3853.846154,4196.410256,4182.051282,4042.564103,4477.435897,4028.717949,4426.153846,4234.871795,4334.358974,4174.358974,4256.410256,4170.769231,1681,1745,26.444,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
107,4084.615385,4357.435897,3845.641026,4197.948718,4188.205128,4045.641026,4482.564103,4026.153846,4404.102564,4230.25641,4327.692308,4173.333333,4246.153846,4175.897436,1680,1744,26.452,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
108,4077.948718,4355.897436,3842.564103,4194.358974,4184.102564,4060,4480,4032.307692,4385.641026,4234.358974,4362.051282,4182.051282,4233.846154,4183.589744,1680,1745,26.46,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
109,4113.333333,4361.538462,3852.820513,4192.820513,4178.974359,4054.358974,4478.461538,4032.820513,4409.74359,4238.974359,4388.205128,4176.410256,4252.307692,4178.974359,1680,1744,26.468,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
110,4111.794872,4358.461538,3847.692308,4192.307692,4180.512821,4038.974359,4475.897436,4025.128205,4419.487179,4234.358974,4366.666667,4173.333333,4262.051282,4177.948718,1680,1745,26.476,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
111,4063.076923,4355.384615,3845.641026,4202.564103,4191.282051,4046.666667,4485.128205,4026.666667,4395.897436,4227.692308,4322.051282,4180.512821,4240.512821,4174.358974,1681,1744,26.483,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
112,4076.410256,4356.410256,3847.179487,4203.076923,4185.128205,4069.230769,4485.641026,4033.333333,4401.025641,4230.769231,4344.102564,4183.076923,4249.230769,4162.051282,1679,1745,26.491,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
113,4131.282051,4357.435897,3854.871795,4195.897436,4175.897436,4057.948718,4478.461538,4031.282051,4409.230769,4235.384615,4359.487179,4166.666667,4244.102564,4161.025641,1680,1745,26.5,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
114,4116.410256,4360,3856.410256,4200.512821,4183.589744,4036.923077,4478.974359,4028.205128,4376.923077,4232.307692,4325.641026,4162.051282,4203.076923,4170.25641,1680,1745,26.507,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
115,4072.307692,4355.897436,3841.538462,4196.923077,4186.153846,4040.512821,4477.435897,4025.128205,4376.923077,4226.153846,4337.948718,4174.871795,4226.666667,4172.820513,1680,1745,26.515,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
116,4086.153846,4355.384615,3846.666667,4190.769231,4185.128205,4048.717949,4483.076923,4027.692308,4414.871795,4228.717949,4374.871795,4173.333333,4275.384615,4171.794872,1681,1745,26.524,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
117,4114.871795,4358.974359,3853.333333,4194.871795,4182.051282,4040.512821,4481.025641,4032.307692,4435.384615,4231.282051,4392.307692,4181.538462,4288.205128,4180,1680,1745,26.53,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
118,4087.692308,4356.923077,3846.153846,4200.512821,4183.076923,4049.230769,4477.948718,4028.717949,4398.461538,4228.205128,4349.74359,4170.25641,4240,4170.769231,1680,1745,26.538,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
119,4067.179487,4356.923077,3847.692308,4201.538462,4188.717949,4054.871795,4487.692308,4031.282051,4347.692308,4230.769231,4291.282051,4153.333333,4183.589744,4169.74359,1681,1745,26.546,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
120,4102.051282,4356.410256,3849.74359,4196.410256,4181.025641,4041.025641,4480.512821,4033.846154,4380.512821,4233.333333,4326.153846,4167.692308,4220,4191.794872,1680,1744,26.554,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
121,4124.102564,4357.948718,3856.410256,4197.948718,4182.051282,4064.102564,4476.410256,4030.25641,4418.461538,4232.820513,4371.282051,4169.74359,4261.538462,4175.897436,1680,1745,26.562,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
122,4097.948718,4360.512821,3852.820513,4200.512821,4187.692308,4089.74359,4480,4033.333333,4409.230769,4233.333333,4371.282051,4181.025641,4252.820513,4156.923077,1681,1744,26.571,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
123,4069.74359,4355.384615,3842.564103,4197.435897,4184.615385,4049.74359,4478.974359,4034.871795,4395.384615,4232.307692,4352.307692,4172.307692,4238.974359,4151.282051,1680,1745,26.577,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
124,4087.179487,4354.358974,3850.25641,4196.923077,4181.538462,4010.25641,4478.974359,4033.333333,4374.358974,4232.307692,4310.769231,4146.666667,4213.846154,4187.179487,1681,1745,26.586,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
125,4116.923077,4357.435897,3854.871795,4195.897436,4178.461538,4021.538462,4474.871795,4031.282051,4375.897436,4233.333333,4315.384615,4166.666667,4223.076923,4227.179487,1680,1744,26.593,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
126,4084.615385,4355.897436,3849.74359,4201.025641,4187.692308,4077.435897,4481.025641,4028.717949,4395.384615,4231.282051,4369.230769,4171.794872,4248.717949,4185.641026,1680,1745,26.601,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
127,4064.102564,4354.871795,3846.666667,4201.538462,4188.717949,4078.974359,4485.641026,4034.871795,4430.769231,4232.820513,4400,4170.769231,4274.358974,4158.974359,1681,1744,26.61,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
128,4110.25641,4356.923077,3849.230769,4192.820513,4176.923077,4049.230769,4474.358974,4037.948718,4426.666667,4235.897436,4356.410256,4165.128205,4252.307692,4178.974359,1679,1745,26.616,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
0,4125.128205,4356.923077,3853.846154,4197.948718,4180.512821,4070.25641,4475.897436,4035.897436,4353.333333,4234.358974,4298.974359,4143.076923,4185.128205,4180,1681,1744,26.624,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
1,4087.692308,4350.769231,3842.564103,4200,4183.076923,4076.923077,4476.410256,4036.923077,4336.410256,4233.846154,4332.307692,4162.564103,4202.564103,4179.487179,1680,1744,26.632,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
2,4077.948718,4351.282051,3843.589744,4195.897436,4183.589744,4036.923077,4478.461538,4034.871795,4397.948718,4233.846154,4359.487179,4173.846154,4255.897436,4168.205128,1680,1745,26.64,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
3,4102.564103,4357.948718,3854.871795,4196.923077,4183.589744,3994.358974,4478.974359,4036.923077,4438.974359,4236.410256,4332.820513,4168.717949,4257.948718,4194.871795,1680,1744,26.648,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
4,4100.512821,4354.358974,3846.666667,4195.384615,4177.948718,4022.564103,4473.333333,4041.025641,4428.205128,4239.487179,4347.179487,4162.051282,4249.230769,4218.461538,1681,1744,26.655,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
5,4068.717949,4355.384615,3842.564103,4199.487179,4186.153846,4123.589744,4484.102564,4033.846154,4360,4235.384615,4354.358974,4136.923077,4210.25641,4185.641026,1680,1745,26.663,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
6,4078.974359,4359.487179,3846.666667,4200,4188.205128,4126.666667,4486.666667,4031.794872,4347.692308,4231.794872,4332.307692,4150.25641,4195.384615,4170.25641,1681,1745,26.671,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
7,4113.846154,4356.923077,3853.846154,4198.461538,4180.512821,4049.230769,4477.948718,4038.461538,4393.333333,4233.333333,4336.410256,4164.102564,4220.512821,4173.846154,1680,1744,26.679,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
8,4113.333333,4359.487179,3855.897436,4201.538462,4181.025641,4024.615385,4478.974359,4043.076923,4393.846154,4236.923077,4351.282051,4148.717949,4235.384615,4197.948718,1680,1745,26.687,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
9,4090.25641,4358.461538,3840,4196.410256,4184.102564,4042.051282,4478.461538,4045.641026,4387.179487,4237.948718,4353.846154,4155.384615,4245.128205,4209.230769,1681,1744,26.695,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
10,4072.307692,4353.333333,3841.025641,4197.948718,4189.230769,4075.384615,4484.102564,4036.410256,4401.025641,4233.846154,4348.717949,4156.923077,4237.435897,4178.461538,1680,1745,26.702,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
11,4085.128205,4352.820513,3849.230769,4200,4185.128205,4076.410256,4484.102564,4036.410256,4398.461538,4234.871795,4337.435897,4150.25641,4213.333333,4182.051282,1681,1744,26.71,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
12,4102.564103,4356.923077,3849.74359,4196.923077,4179.487179,4066.666667,4477.948718,4045.641026,4391.282051,4238.461538,4343.076923,4157.435897,4219.487179,4196.410256,1680,1745,26.718,0,0,0,0
